id;user_id;name;category;brand;serial_imei;ram;storage;condition;purchase_price;selling_price;battery_health;warranty_expiry;notes;status;is_public;image_url;created_at;updated_at;device_age_value;device_age_unit;has_original_bill;has_original_box;is_global_variant;description;video_url;key_highlights;hsn_code;vendor_id;vendor_invoice_no;purchase_date;tenant_id;created_by
ec9a1f2a-22fb-49ff-9c00-bc9a901a663a;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP KM260 Keyboard Mouse Combo;Accessory;HP;KM260250117266;;;New;826.00;1299.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/1dba8022-c2b8-4e03-becc-da2e6e342d6f/b29c556f-ce91-4efe-9114-99ba07b77408.webp;2026-05-12 12:58:01.52051+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;Keyboard Mouse Combo Wireless Standard Multi-device Keyboard Compatible with Laptop, Desktop (Black);;;84716040;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
a0b04b9b-eb9e-4898-90cf-50771a669b44;a24f0333-9056-4c23-893b-8acbc1c57ec1;Lenovo L27-4C 68.58cms (27) Monitor;Accessory;Lenovo;UR104065;;;New;10700.00;11729.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/d6c9f371-78f5-4478-aa4e-373241b86767/66e0c0c7-a0e7-4474-bc9a-5445d25d6dfc.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/d6c9f371-78f5-4478-aa4e-373241b86767/be8efcf5-a764-46a5-b174-48100272c2ad.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/d6c9f371-78f5-4478-aa4e-373241b86767/271b754c-c34b-40b7-8fb6-2c3c3af1d324.png;2026-05-04 13:32:57.719469+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;Lenovo L27-4C| 27 Inch (68.58 cm) Ultraslim Monitor, FHD 1920x1080, IPS, 144Hz, 99% sRGB, 1ms, 2x3W Speakers, Dual HDMI, Display Port, Audio Port, AMD FreeSync,Eyesafe, Bezel-Less, VESA Mount, Grey;;"[""27\"" FHD, 144Hz refresh rate, 99% sRGB, 1,500:1 contrast ratio"",""4ms GTG and 1ms MPRT response time, AMD FreeSync™ support"",""Built-in 2 x 3W audio speakers""]";8528;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
77c853de-d2db-40ba-8305-bbe88ed84e24;a24f0333-9056-4c23-893b-8acbc1c57ec1;DELL KM3322W Wireless Keyboard & Mouse Combo (1000 DPI, Spill Resistant, Black);Accessory;Dell;CN04WJ8PLO3005CNB49AA09;;;New;1145.00;1740.00;;9999-12-31;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/639cd47d-11b0-412d-98b9-5e6ca26a22f2/1b8eaed3-9e7e-4907-85b6-fab31be08d72.png;2026-05-04 13:46:39.410582+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;Dell Wireless Keyboard and Mouse - KM3322W, Wireless - 2.4GHz, Optical LED Sensor, Mechanical Scroll, Anti-Fade Plunger Keys, 6 Multimedia Keys, Tilt Leg - Black;;"[""Connectivity: Wireless 2.4GHz"",""Power Source: 2 x AAA Battery"",""Compatible OS: Windows 7, 8, 8.1, 10, 11, macOS, Android, ChromeOS & Linux 6.x""]";8471;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
59cec933-0fc6-43a5-b04f-773c51bb4932;a24f0333-9056-4c23-893b-8acbc1c57ec1;DELL KM3322W Wireless Keyboard & Mouse Combo (1000 DPI, Spill Resistant, Black);Accessory;Dell;CN04WJ8PLO3005CNB498A09;;;New;1145.00;1740.00;;9999-12-31;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/639cd47d-11b0-412d-98b9-5e6ca26a22f2/1b8eaed3-9e7e-4907-85b6-fab31be08d72.png;2026-05-04 13:46:39.410582+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;Dell Wireless Keyboard and Mouse - KM3322W, Wireless - 2.4GHz, Optical LED Sensor, Mechanical Scroll, Anti-Fade Plunger Keys, 6 Multimedia Keys, Tilt Leg - Black;;"[""Connectivity: Wireless 2.4GHz"",""Power Source: 2 x AAA Battery"",""Compatible OS: Windows 7, 8, 8.1, 10, 11, macOS, Android, ChromeOS & Linux 6.x""]";8471;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
797d77b6-d9b6-42cd-bd81-6e1f4d62298b;a24f0333-9056-4c23-893b-8acbc1c57ec1;DELL KM3322W Wireless Keyboard & Mouse Combo (1000 DPI, Spill Resistant, Black);Accessory;Dell;CN04WJ8PLO3005CNB49BA09;;;New;1145.00;1740.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/639cd47d-11b0-412d-98b9-5e6ca26a22f2/1b8eaed3-9e7e-4907-85b6-fab31be08d72.png;2026-05-04 13:46:39.410582+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;Dell Wireless Keyboard and Mouse - KM3322W, Wireless - 2.4GHz, Optical LED Sensor, Mechanical Scroll, Anti-Fade Plunger Keys, 6 Multimedia Keys, Tilt Leg - Black;;"[""Connectivity: Wireless 2.4GHz"",""Power Source: 2 x AAA Battery"",""Compatible OS: Windows 7, 8, 8.1, 10, 11, macOS, Android, ChromeOS & Linux 6.x""]";8471;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
e6f0e4a9-8090-4bca-ba8a-de1504bcff96;a24f0333-9056-4c23-893b-8acbc1c57ec1;Dell 27 Monitor - SE2725HM;Accessory;DELL;G1Y70C4;;;New;9204.00;9999.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/958c7257-7e2e-4093-953a-3cd65645f6d0/678ea8e1-603b-4b66-9650-5a7514ecbc64.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/958c7257-7e2e-4093-953a-3cd65645f6d0/2176072d-aa99-4963-ad6a-55867fe1b558.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/958c7257-7e2e-4093-953a-3cd65645f6d0/99312f10-3054-4dbe-9993-fc4719e31ec2.png;2026-05-04 13:24:38.354128+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;"Dell SE2725HM 27""/68.58 cm FHD Monitor, Ultra-Thin Bezels, 100Hz IPS Panel, 5 ms Response, Contrast 1000:1, Tilt Adjust, HDMI, VGA, Warranty 3 Years, Comfortview Plus, TÜV Rheinland 3-Star Eye Comfort";;"[""High Refresh Rate: 100Hz refresh rate delivers less flicker, more seamless scrolling and smoother motion."",""Wide Viewing Angle: Get consistent views across a wide 178° /178° viewing angle."",""Ultra-Thin Bezels: Maximise your viewing experience with thin bezels."",""In-Plane Switching (IPS):See excellent colour accuracy and consistency across wide viewing angles with In-plane Switching (IPS) technology.""]";;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
8faa27fe-0c0a-4267-ab9c-7accc6294527;a24f0333-9056-4c23-893b-8acbc1c57ec1;Dell 27 Monitor - SE2725HM;Accessory;DELL;FNY70C4;;;New;9204.00;9999.00;;9999-12-31;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/958c7257-7e2e-4093-953a-3cd65645f6d0/678ea8e1-603b-4b66-9650-5a7514ecbc64.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/958c7257-7e2e-4093-953a-3cd65645f6d0/2176072d-aa99-4963-ad6a-55867fe1b558.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/958c7257-7e2e-4093-953a-3cd65645f6d0/99312f10-3054-4dbe-9993-fc4719e31ec2.png;2026-05-04 13:24:38.354128+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;"Dell SE2725HM 27""/68.58 cm FHD Monitor, Ultra-Thin Bezels, 100Hz IPS Panel, 5 ms Response, Contrast 1000:1, Tilt Adjust, HDMI, VGA, Warranty 3 Years, Comfortview Plus, TÜV Rheinland 3-Star Eye Comfort";;"[""High Refresh Rate: 100Hz refresh rate delivers less flicker, more seamless scrolling and smoother motion."",""Wide Viewing Angle: Get consistent views across a wide 178° /178° viewing angle."",""Ultra-Thin Bezels: Maximise your viewing experience with thin bezels."",""In-Plane Switching (IPS):See excellent colour accuracy and consistency across wide viewing angles with In-plane Switching (IPS) technology.""]";;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
a9c0e87c-93c3-4ef1-8eab-12ea98bc7a4c;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP KM260 Keyboard Mouse Combo;Accessory;HP;KM260250117269;;;New;826.00;1299.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/1dba8022-c2b8-4e03-becc-da2e6e342d6f/b29c556f-ce91-4efe-9114-99ba07b77408.webp;2026-05-12 12:58:01.52051+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;Keyboard Mouse Combo Wireless Standard Multi-device Keyboard Compatible with Laptop, Desktop (Black);;;84716040;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
af3a36a3-3ea5-41e3-8d31-62d68c265f91;a24f0333-9056-4c23-893b-8acbc1c57ec1;Lenovo 110 Keyboard & Mouse Wired Combo;Accessory;Lenovo;Z15D0JR1;;;New;678.00;799.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/f1917061-f1ff-4f41-b72c-7fa6948677f3/57251a3d-5f32-4608-843d-bc2f71f5265f.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/f1917061-f1ff-4f41-b72c-7fa6948677f3/78227c4d-8646-4df9-9fc2-74361fc52bbb.jpg;2026-05-12 12:40:08.720802+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;"🖥️ Enhance Your Workspace with Reliable Input: Full-size wired keyboard and precision optical mouse combo from Lenovo — perfect for home, office, school and business PCs with USB-A ports.
💧 Durable & Spill-Resistant Design: Keyboard features a waterproof exoskeleton with splash-proof keys to help protect against accidental spills and daily wear.
🖱️ Smooth, Responsive Mouse: High-precision 1600 DPI full-size mouse with a non-slip scroll wheel delivers comfortable, accurate tracking for browsing, work, and casual gaming
✨ Ergonomic & Easy to Use: One-touch Co-Pilot key and adjustable keyboard stand enhance typing comfort, while plug-and-play USB connectivity means no batteries or drivers — just plug in and go
Long-Term Peace of Mind: Backed by a 3-year warranty, this wired combo offers dependable performance and peace of mind for everyday use.";;"[""Waterproof Exoskeleton"",""Splash Proof Keys"","" 1600 DPI Full Size Mouse"",""Non-Slip Scroll Wheel""]";845160;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
a17bbb20-aa28-4ebf-ae3d-568e64b5f56e;a24f0333-9056-4c23-893b-8acbc1c57ec1;HyperX Cloud Mini – Wireless Headset;Accessory;HyperX;C1W4292V04;;;New;2773.00;3299.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/31a8fcb3-cb81-4e25-8140-c2c801c7b877/2190920b-0b97-4912-b3fa-0dec3663f695.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/31a8fcb3-cb81-4e25-8140-c2c801c7b877/965917c5-929d-4ee8-a7af-c2578d1d0c8a.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/31a8fcb3-cb81-4e25-8140-c2c801c7b877/79bd8ff1-fb2f-41ab-8ece-38ff7741efaf.jpg;2026-05-12 13:53:35.678244+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;HyperX Cloud Mini – Wireless Headset,Compatible with PC,Chromebook,Nintendo Switch,PlayStation Controllers,Xbox Controllers,Phones, Laptops,Tablets,Volume Below 85dB,Immersive Sound,White;;;8515;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
592d8e1e-9150-45be-9dc9-f21c39194bf4;a24f0333-9056-4c23-893b-8acbc1c57ec1;Rapoo VH310 Wired USB Gaming Headphone;Accessory;Rapoo;4343VH310A0725;;;New;2478.00;2999.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/090bbfa6-2a1a-48c5-864d-65837b9acfa1/294a52c5-2215-463b-a079-f303a7b2f4a4.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/090bbfa6-2a1a-48c5-864d-65837b9acfa1/ac601738-c7cf-48ba-afea-2fd6ac85f053.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/090bbfa6-2a1a-48c5-864d-65837b9acfa1/a9440f67-3f80-4a98-b018-0cc06718f2bd.jpg;2026-05-12 14:03:49.980111+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;Rapoo VH310 Wired USB Gaming Headphone |Cool RGB LED Backlit | Virtual 7.1 Channel Output |50mm Highend Sound Drivers |ENC Microphone & Adjustable Rotation |Ove-Ear Design |2 Yrs Warranty |Black;;;8515;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
b55c2bcf-54f5-4448-9ba2-1978d4023d08;a24f0333-9056-4c23-893b-8acbc1c57ec1;Lenovo 110 Keyboard & Mouse Wired Combo;Accessory;Lenovo;Z15D0LGB;;;New;678.00;799.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/f1917061-f1ff-4f41-b72c-7fa6948677f3/57251a3d-5f32-4608-843d-bc2f71f5265f.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/f1917061-f1ff-4f41-b72c-7fa6948677f3/78227c4d-8646-4df9-9fc2-74361fc52bbb.jpg;2026-05-12 12:40:08.720802+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;"🖥️ Enhance Your Workspace with Reliable Input: Full-size wired keyboard and precision optical mouse combo from Lenovo — perfect for home, office, school and business PCs with USB-A ports.
💧 Durable & Spill-Resistant Design: Keyboard features a waterproof exoskeleton with splash-proof keys to help protect against accidental spills and daily wear.
🖱️ Smooth, Responsive Mouse: High-precision 1600 DPI full-size mouse with a non-slip scroll wheel delivers comfortable, accurate tracking for browsing, work, and casual gaming
✨ Ergonomic & Easy to Use: One-touch Co-Pilot key and adjustable keyboard stand enhance typing comfort, while plug-and-play USB connectivity means no batteries or drivers — just plug in and go
Long-Term Peace of Mind: Backed by a 3-year warranty, this wired combo offers dependable performance and peace of mind for everyday use.";;"[""Waterproof Exoskeleton"",""Splash Proof Keys"","" 1600 DPI Full Size Mouse"",""Non-Slip Scroll Wheel""]";845160;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
0184333a-0af2-482d-8883-9f36d7ffc040;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP KM260 Keyboard Mouse Combo;Accessory;HP;KM260250117268;;;New;826.00;1299.00;;9999-12-31;;Sold;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/1dba8022-c2b8-4e03-becc-da2e6e342d6f/b29c556f-ce91-4efe-9114-99ba07b77408.webp;2026-05-12 12:58:01.52051+00;2026-06-06 14:24:24.74717+00;;Months;false;false;false;Keyboard Mouse Combo Wireless Standard Multi-device Keyboard Compatible with Laptop, Desktop (Black);;;84716040;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
feb54eee-1dff-4394-82c2-05d8d46798a3;a24f0333-9056-4c23-893b-8acbc1c57ec1;Lenovo 210 2.4GHz Wireless USB Keyboard and Mouse Combo;Accessory;Lenovo;Z15D0HYA;;;New;826.00;1199.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/eaad2a16-506f-4b08-a77f-dbf8959faa1b/59f6a30d-54cc-4b2b-9256-988a143f5211.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/eaad2a16-506f-4b08-a77f-dbf8959faa1b/24a15898-1fc6-4772-ae01-2d26f31ebf2d.jpg;2026-05-12 12:51:27.744033+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;"Reliable 2.4 GHz Wireless Connectivity: Enjoy a stable plug-and-play wireless experience via USB-A nano receiver — no drivers or Bluetooth setup needed, perfect for laptops and desktops.
Comfortable, Full-Size Keyboard: Full-size layout with responsive low-profile keys provides comfortable and accurate typing for work, study, and everyday use.
Precision Optical Mouse: Ergonomic wireless mouse with precise optical tracking and 1600 DPI sensor ensures smooth cursor control across most surfaces.
Durable & Spill-Resistant Design: Built with a splash-proof keyboard and robust construction that withstands everyday wear and tear.
All-Day Productivity & Long Battery Life: Lightweight set with long-lasting battery performance lets you stay focused on your tasks without frequent replacements.";;"[""Splash Proof Keys"",""1600 DPI Full Size Mouse"",""One-Touch Co-Pilot Key"",""Adjustable Keyboard Stand""]";847160;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
2a3f71d7-7c1e-44bb-b980-64236f322618;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP KM260 Keyboard Mouse Combo;Accessory;HP;KM260250117267;;;New;826.00;1299.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/1dba8022-c2b8-4e03-becc-da2e6e342d6f/b29c556f-ce91-4efe-9114-99ba07b77408.webp;2026-05-12 12:58:01.52051+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;Keyboard Mouse Combo Wireless Standard Multi-device Keyboard Compatible with Laptop, Desktop (Black);;;84716040;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
ac57848d-ab9c-4977-bcc0-53f245844060;a24f0333-9056-4c23-893b-8acbc1c57ec1;Dell WM118 Wireless Mouse;Accessory;Dell;CN-0TGP8R-L0300-5CD-045R-A02;;;New;496.00;599.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/b3c97626-194c-4686-8b24-d799a2b43089/3e49fe55-64c4-49d8-ab69-865c04b28f6d.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/b3c97626-194c-4686-8b24-d799a2b43089/15cbbc40-f400-4348-934c-40210788042a.jpg;2026-05-12 13:46:37.074182+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;"TYPE - Wireless optical mouse with 1000 DPI precision
CONNECTIVITY - 2.4GHz wireless with USB nano receiver, plug‑and‑play for instant setup
VISUAL EXPERIENCE – Experience smooth cursor movement and precise tracking with 1600 DPI optical sensor, enhancing productivity on any screen.";;;84716060;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
a8647543-b63d-4813-82f7-17955afe0bb8;a24f0333-9056-4c23-893b-8acbc1c57ec1;HDMI Cable;Accessory;Live Tech;1;;;New;118.00;199.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/90a6bdf9-1bc5-4a1d-aa53-731a198f769f/7d139bc0-d0b3-41cd-bf28-66dc68bccc54.jpg;2026-05-12 14:15:31.909758+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;;;;85444920;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
c9425cad-dd3b-4df9-b5d0-a9d147091656;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP H200 Wireless Headset;Accessory;HP;H200240807537;;;New;973.00;1299.00;;9999-12-31;;Sold;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/55bec94a-4658-4c3c-bd2d-87a4e9182ada/675444fd-a495-4967-bdcf-8e9d492bf35d.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/55bec94a-4658-4c3c-bd2d-87a4e9182ada/c5b666b1-c757-4217-be70-b46d9ac0c2b7.jpg;2026-05-12 13:34:55.725697+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;HP H200 Wireless Headset;;;85183019;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
4cc2c835-4c5b-4ffe-8bec-d3248c6e4775;a24f0333-9056-4c23-893b-8acbc1c57ec1;Lenovo 210 2.4GHz Wireless USB Keyboard and Mouse Combo;Accessory;Lenovo;Z15D0HWP;;;New;826.00;1199.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/eaad2a16-506f-4b08-a77f-dbf8959faa1b/59f6a30d-54cc-4b2b-9256-988a143f5211.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/eaad2a16-506f-4b08-a77f-dbf8959faa1b/24a15898-1fc6-4772-ae01-2d26f31ebf2d.jpg;2026-05-12 12:51:27.744033+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;"Reliable 2.4 GHz Wireless Connectivity: Enjoy a stable plug-and-play wireless experience via USB-A nano receiver — no drivers or Bluetooth setup needed, perfect for laptops and desktops.
Comfortable, Full-Size Keyboard: Full-size layout with responsive low-profile keys provides comfortable and accurate typing for work, study, and everyday use.
Precision Optical Mouse: Ergonomic wireless mouse with precise optical tracking and 1600 DPI sensor ensures smooth cursor control across most surfaces.
Durable & Spill-Resistant Design: Built with a splash-proof keyboard and robust construction that withstands everyday wear and tear.
All-Day Productivity & Long Battery Life: Lightweight set with long-lasting battery performance lets you stay focused on your tasks without frequent replacements.";;"[""Splash Proof Keys"",""1600 DPI Full Size Mouse"",""One-Touch Co-Pilot Key"",""Adjustable Keyboard Stand""]";847160;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
cfde1c80-eebc-4b8f-928e-733e1d229367;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP S500 WIRELESS MOUSE;Accessory;HP;7CH552GHC0;;;New;496.00;649.00;;9999-12-31;;Sold;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/d07b129c-4ccb-44ef-8a55-855268df136c/81694550-721a-4c0b-8dfa-9e4dc2e19372.webp,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/d07b129c-4ccb-44ef-8a55-855268df136c/30cea3cb-e693-4904-a80b-179f1333b319.webp;2026-05-12 13:29:47.780528+00;2026-06-23 07:14:22.387026+00;;Months;false;false;false;HP S500 WIRELESS MOUSE Ambidextrous Optical Mouse;;;84716060;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
